104,0,0,0,0,0
105,0,0,0,0,0
106,0,0,1,1,0
107,0,0,0,1,0
108,0,0,0,1,0
109,1,0,0,0,1
110,0,0,0,1,0
111,1,0,0,1,0
112,0,0,0,1,1
113,0,0,1,1,0
114,0,0,0,1,0
115,0,0,0,1,1
116,0,0,0,1,1
117,0,0,0,1,0
118,0,0,0,1,1
119,0,0,0,1,0
120,0,0,1,1,1
121,0,0,0,1,1
122,0,1,0,0,0
123,0,0,0,1,0
124,1,0,0,1,0
125,0,0,0,1,0
126,0,1,0,1,0
127,1,0,0,1,0
128,1,0,0,0,0
129,0,0,0,1,1
130,0,0,0,1,0
131,0,0,0,0,0
132,0,1,0,0,1
133,0,1,0,1,1
134,0,0,0,1,1
135,1,0,0,1,1
136,0,1,0,1,0
137,0,0,0,1,0
138,0,0,0,1,0
139,0,0,0,0,1
140,0,0,0,1,1
141,0,0,0,0,0
142,0,0,0,1,0
143,0,0,0,1,0
144,0,1,0,1,1
145,0,0,0,1,0
146,0,1,0,1,0
147,0,0,0,1,1
148,0,1,0,0,0
149,1,0,0,1,1
150,0,0,0,1,1
151,0,0,0,0,0
152,0,0,0,0,0
153,0,0,0,1,0
154,1,0,0,1,0
155,0,1,0,1,1
156,0,0,0,1,1
157,1,0,0,0,1
158,0,0,0,1,1
159,1,0,0,1,1
160,0,0,1,1,0
161,0,0,0,0,1
162,0,0,0,1,1
163,0,0,0,0,1
164,0,0,0,1,0
165,0,0,0,1,1
166,0,0,1,1,1
167,0,0,0,1,1
168,0,0,0,1,1
169,0,0,0,1,0
170,0,0,0,0,0
171,1,0,0,1,0
172,0,0,0,1,1
173,0,0,0,1,0
174,0,0,0,0,1
175,0,0,0,1,1
176,1,0,0,0,1
177,0,0,0,1,0
178,0,0,0,1,0
179,1,0,0,1,1
180,0,0,0,0,1
181,0,0,1,0,0
182,0,0,0,0,0
183,0,0,0,1,1
184,0,0,0,0,1
185,0,1,0,0,1
186,0,1,0,1,0
187,0,0,0,1,1
188,0,0,0,1,1
189,0,0,0,1,1
190,0,0,0,1,1
191,0,0,0,1,0
192,0,0,0,1,0
193,0,0,1,0,0
194,0,1,0,1,0
195,0,1,0,1,1
196,0,0,0,1,1
197,0,1,0,1,1
198,0,0,0,1,1
199,0,0,0,1,0
200,0,0,0,1,1
201,0,0,0,1,1
202,0,0,0,0,1
203,1,0,0,0,0
204,1,0,0,1,1
205,0,0,0,1,0
206,0,0,0,0,1
207,0,0,0,0,0
208,0,0,0,0,0
209,0,1,0,1,0
210,0,0,1,1,1
211,0,0,0,0,0
212,0,0,0,1,1
213,0,0,1,1,1
214,0,0,0,1,1
215,0,1,1,1,1
216,0,0,0,1,0
217,0,1,0,1,1
218,0,0,0,1,1
219,0,0,1,0,0
220,0,1,0,1,1
221,0,0,0,0,1
222,0,0,0,1,1
223,0,1,0,1,0
224,0,0,0,1,0
225,0,1,0,1,1
226,0,0,0,1,0
227,0,0,0,1,0
228,0,0,0,1,1
229,0,1,0,1,1
230,0,0,0,0,1
231,0,0,0,1,1
232,0,0,0,0,0
233,1,0,0,0,0
234,0,0,0,0,1
235,0,0,0,1,1
236,1,0,0,1,0
237,0,0,0,0,0
238,0,0,0,0,0
239,0,0,0,1,1
240,0,0,0,1,0
241,0,0,1,1,1
242,1,0,0,1,1
243,0,0,0,1,0
244,0,0,0,1,0
245,0,0,0,1,0
246,1,0,0,0,1
247,0,0,0,1,0
248,0,0,0,1,1
249,0,0,0,1,1
250,0,0,0,0,0
251,0,0,1,0,0
252,1,0,0,0,0
253,0,0,0,0,0
254,0,0,0,1,1
255,0,0,0,1,1
256,1,1,0,0,1
257,1,0,0,1,0
258,0,1,0,1,0
259,1,0,0,1,0
260,0,0,0,1,1
261,0,1,0,0,0
262,0,0,0,0,1
263,0,0,0,1,1
264,0,0,0,0,1
265,0,1,0,1,0
266,0,0,0,1,0
267,1,0,1,1,1
268,0,0,0,1,0
269,0,0,0,1,1
270,0,0,0,1,1
271,0,1,0,1,1
272,0,0,0,1,1
273,1,0,0,0,0
274,0,0,0,1,0
275,1,0,0,1,0
276,1,0,0,1,1
277,0,0,0,1,1
278,0,0,0,1,0
279,1,0,0,1,1
280,1,0,0,1,0
281,0,0,0,1,1
282,1,0,0,0,1
283,0,0,0,1,0
284,0,0,0,1,1
285,0,0,0,1,0
286,0,0,0,1,1
287,1,0,1,1,1
288,0,0,0,0,0
289,0,0,0,1,0
290,0,0,0,1,1
291,0,1,0,1,0
292,1,0,0,1,0
293,0,0,0,0,1
294,0,1,0,1,1
295,1,0,0,1,0
296,0,0,0,1,1
297,0,0,0,1,1
298,0,0,0,1,1
299,0,0,1,1,1
300,0,0,0,1,1
301,0,0,0,0,0
302,0,0,0,1,0
303,1,0,0,1,0
304,0,0,0,1,1
305,1,0,0,1,0
306,1,0,0,1,0
307,1,0,1,1,0
308,0,0,0,0,0
309,0,0,0,1,1
310,0,1,0,1,0
311,1,0,0,0,0
312,0,0,1,0,1
313,0,0,1,1,1
314,1,0,0,1,1
315,0,0,0,1,0
316,0,0,0,1,0
317,0,0,0,0,0
318,1,0,0,1,1
319,0,0,0,1,0
320,0,1,1,1,1
321,0,1,0,1,0
322,0,0,0,1,1
323,0,1,0,1,1
324,0,0,0,1,0
325,1,0,0,1,1
326,0,1,0,1,0
327,0,0,0,1,0
328,0,0,1,0,1
329,1,0,0,1,1
330,0,0,0,1,0
331,0,0,1,1,0
332,0,0,0,0,1
333,0,0,0,0,1
334,0,1,0,1,0
335,0,0,0,1,1
336,0,0,0,1,1
337,0,0,0,0,0
338,0,0,0,1,0
339,0,0,1,0,0
340,0,1,0,0,0
341,0,0,0,1,1
342,0,0,0,1,0
343,0,1,0,0,1
344,0,0,0,1,0
345,0,0,0,1,1
346,0,0,0,1,1
347,0,1,0,1,1
348,0,0,0,1,1
349,0,0,0,1,0
350,0,1,0,1,0
351,0,0,0,1,0
352,0,0,0,0,0
353,1,0,0,1,0
354,0,0,1,1,0
355,0,1,0,0,0
356,0,0,0,0,1
357,0,0,0,1,1
358,0,0,0,1,1
359,0,0,1,1,1
360,0,0,0,1,1
361,0,0,0,1,0
362,0,0,0,1,1
363,0,0,0,1,1
364,0,0,0,0,0
365,0,0,0,1,0
366,0,1,0,1,0
367,0,0,1,1,0
368,0,0,0,0,0
369,0,0,0,1,0
370,0,0,0,1,1
371,0,0,0,0,0
372,0,0,0,1,1
373,0,0,0,0,0
374,0,1,0,1,1
375,0,0,0,1,1
376,0,0,0,1,0
377,0,0,0,0,0
378,0,0,0,1,1
379,1,0,1,0,0
380,0,0,0,1,0
381,0,1,0,0,1
382,0,0,0,1,0
383,0,0,0,0,1
384,0,0,1,1,1
385,0,0,0,1,1
386,0,1,0,1,1
387,0,0,0,0,0
388,0,0,0,1,1
389,0,1,0,1,0
390,0,1,1,1,0
391,0,0,0,1,1
392,0,0,0,1,0
393,0,0,0,1,1
394,0,0,0,1,1
395,0,0,0,0,0
396,0,0,0,0,0
397,0,0,0,0,0
398,0,0,1,1,1
399,0,0,0,1,0
400,0,0,0,1,1
401,0,0,0,1,0
402,1,0,0,1,1
403,0,0,1,1,1
404,0,0,0,1,1
405,0,0,0,0,1
406,0,0,0,1,1
407,0,0,0,1,0
408,0,0,0,1,1
409,0,0,0,1,1
410,0,0,1,0,1
411,0,0,1,0,1
412,0,0,0,1,0
413,0,0,0,0,1
414,0,0,0,1,1
415,0,0,1,1,1
416,0,1,0,1,0
417,0,0,0,1,1
418,1,0,0,1,0
419,0,0,0,0,0
420,1,0,0,0,0
421,0,0,1,1,0
422,0,0,0,1,1
423,0,1,1,1,1
424,0,0,0,1,1
425,0,0,0,1,0
426,0,0,0,1,0
427,0,1,0,1,0
428,0,0,0,1,1
429,0,0,1,0,1
430,0,0,0,1,1
431,1,0,0,1,0
432,0,1,0,1,0
433,0,0,0,0,0
434,0,1,0,1,0
435,0,0,0,1,1
436,0,0,0,1,0
437,0,0,0,1,0
438,0,0,0,1,1
439,0,0,0,0,0
440,0,0,0,0,1
441,1,0,0,1,1
442,0,0,0,1,1
443,0,0,0,0,0
444,0,0,0,1,0
445,0,0,0,1,1
446,0,0,1,0,0
447,0,0,0,0,0
448,0,0,0,1,1
449,0,0,1,1,1
450,0,0,0,1,1
451,0,0,0,1,1
452,0,0,0,1,0
453,1,0,0,0,0
454,0,0,0,1,1
455,0,1,1,1,1
456,0,1,0,1,1
457,0,1,0,1,0
458,0,0,0,1,1
459,0,0,0,0,1
460,0,0,1,0,1
461,0,0,0,0,1
462,0,0,1,1,1
463,1,0,0,0,0
464,0,0,0,1,1
465,1,0,0,1,0
466,1,0,1,1,1
467,1,0,0,1,1
468,0,0,0,1,0
469,0,1,0,0,1
470,0,0,0,0,1
471,0,0,0,1,0
472,1,0,0,1,0
473,0,0,0,1,1
474,0,1,0,1,1
475,0,0,0,1,0
476,0,0,0,1,1
477,1,0,0,1,0
478,0,0,0,1,0
479,0,0,0,1,0
480,1,0,0,1,1
481,0,0,1,1,0
482,0,0,0,1,1
483,0,0,1,1,1
484,0,0,0,1,1
485,0,0,1,1,1
486,1,0,0,1,1
487,0,0,0,0,1
488,0,0,0,1,0
489,1,0,0,1,1
490,1,0,0,0,1
491,0,0,0,1,1
492,0,0,0,1,1
493,0,0,0,1,1
494,0,0,0,1,1
495,0,0,0,1,1
496,0,0,0,1,1
497,1,1,0,0,1
498,0,0,0,1,1
499,0,0,0,1,1
500,1,1,1,1,1
501,0,0,1,1,1
502,0,0,0,1,0
503,0,1,0,1,0
504,0,0,0,1,0
505,0,0,0,1,1
506,0,1,0,0,0
507,0,1,0,0,1
508,0,1,0,1,0
509,0,0,0,0,0
510,0,0,0,0,1
511,0,1,0,0,1
512,0,1,0,1,1
513,1,0,0,0,1
514,0,0,0,1,1
515,0,0,0,0,0
516,0,0,0,0,1
517,0,0,0,0,0
518,0,1,0,1,1
519,0,1,0,1,0
520,0,0,0,1,0
521,0,0,1,1,0
522,0,1,0,1,1
523,0,1,0,1,1
524,0,1,0,1,1
525,0,1,0,1,1
526,0,0,0,1,0
527,0,1,0,1,1
528,0,1,0,1,0
529,0,1,0,1,1
530,0,1,0,1,0
531,1,0,0,1,1
532,0,1,0,1,1
533,0,0,0,1,0
534,1,0,0,0,1
535,0,0,0,1,0
536,0,0,0,1,0
537,0,0,0,1,0
538,0,0,0,0,1
539,0,0,0,1,1
540,0,0,0,0,1
541,0,0,1,1,0
542,0,0,0,1,0
543,0,0,0,1,1
544,0,1,0,1,0
545,0,0,1,1,1
546,1,0,0,1,1
547,0,0,0,1,1
548,0,0,0,1,1
549,0,0,0,1,1
550,0,0,0,1,1
551,0,0,0,0,1
552,0,0,0,1,1
553,1,0,0,1,0
554,0,0,0,1,0
555,0,0,0,1,0
556,0,0,0,1,0
557,0,0,0,0,1
558,1,0,0,1,1
559,0,1,0,1,1
560,0,0,0,1,0
561,1,0,0,1,1
562,0,1,0,1,1
563,0,0,0,1,1
564,0,0,0,0,1
565,0,1,0,0,1
566,0,0,1,0,0
567,1,0,0,1,0
568,0,0,0,1,0
569,0,0,0,0,0
570,0,0,0,0,1
571,0,0,0,1,1
572,1,1,1,1,1
573,0,1,0,1,1
574,0,0,0,0,0
575,0,0,0,0,1
576,0,1,0,1,1
577,0,0,0,0,1
578,0,1,0,1,1
579,1,0,0,0,1
580,1,0,0,1,1
581,0,0,0,0,1
582,0,0,0,1,1
583,0,0,0,0,0
584,0,0,0,1,1
585,0,0,0,1,1
586,0,1,0,1,1
587,1,0,0,0,1
588,0,0,0,1,0
589,0,0,0,1,0
590,0,1,0,1,1
591,0,0,0,1,1
592,0,0,0,1,1
593,0,0,0,1,1
594,0,1,0,1,1
595,0,1,0,1,1
596,0,0,0,1,0
597,0,0,0,1,0
598,1,0,0,1,0
599,0,0,0,1,1
600,0,0,0,1,0
601,0,0,0,0,0
602,0,0,0,0,0
603,0,0,0,1,1
604,0,0,0,1,0
605,0,0,0,1,1
606,0,0,1,1,1
607,0,0,0,1,1
608,0,0,0,1,0
609,0,0,1,1,1
610,0,1,0,1,1
611,0,0,0,1,0
612,0,0,0,1,1
613,0,0,0,1,1
614,0,1,1,1,1
615,0,0,0,1,0
616,0,0,0,1,1
617,0,0,1,1,0
618,0,0,0,0,1
619,0,0,0,0,0
620,0,1,0,0,1
621,0,0,0,1,0
622,1,0,0,1,0
623,0,0,0,1,0
624,0,1,0,0,1
625,0,1,0,0,1
626,0,1,1,0,1
627,0,0,0,1,0
628,1,0,1,0,1
629,0,1,0,0,0
630,0,0,0,0,1
631,0,0,0,1,1
632,0,0,0,1,0
633,0,0,0,1,1
634,0,0,0,1,1
635,0,1,0,1,1
636,0,0,1,1,1
637,0,0,0,0,1
638,1,0,0,0,1
639,0,0,0,1,0
640,0,1,0,0,0
641,0,0,0,1,1
642,0,0,0,1,1
643,0,1,0,1,1
644,0,0,0,0,0
645,0,0,0,0,0
646,0,0,0,1,1
647,0,0,0,0,1
648,0,0,0,0,1
649,0,0,0,1,1
650,0,1,0,1,0
651,1,0,0,1,0
652,0,0,0,0,1
653,1,0,0,1,1
654,0,0,0,0,1
655,0,0,0,1,0
656,0,0,0,1,0
657,1,0,0,1,1
658,0,0,0,1,0
659,0,0,0,1,0
660,0,0,1,0,0
661,0,0,0,0,1
662,1,0,0,1,1
663,0,1,1,1,1
664,0,0,1,1,1
665,1,0,0,1,1
666,0,0,1,1,1
667,0,0,0,1,0
668,0,0,1,0,0
669,0,0,1,1,0
670,0,0,0,1,0
671,0,0,0,1,0
672,0,0,0,1,0
673,0,1,0,1,0
674,0,0,0,1,0
675,0,1,0,1,0
676,0,0,0,1,0
677,0,0,0,0,0
678,1,0,0,1,1
679,0,1,0,1,1
680,0,0,0,0,1
681,0,0,0,0,1
682,0,0,0,0,0
683,0,0,0,1,0
684,0,0,0,1,0
685,0,0,0,1,1
686,0,0,0,1,0
687,0,0,0,1,1
688,0,0,0,1,1
689,0,0,0,0,0
690,0,0,0,1,0
691,0,1,0,1,0
692,0,0,0,1,0
693,0,1,0,1,1
694,0,0,0,0,0
695,0,0,0,1,0
696,1,0,0,1,1
697,0,0,0,0,0
698,0,0,1,1,0
699,0,0,1,0,0
700,0,0,0,1,0
701,0,0,0,1,0
702,0,0,0,0,0
703,0,0,0,1,0
704,0,0,0,0,0
705,0,0,0,0,1
706,0,0,0,1,1
707,0,0,0,1,0
708,0,0,0,1,1
709,0,1,0,1,1
710,0,1,0,0,1
711,0,0,0,1,1
712,0,1,0,1,0
713,0,0,0,1,1
714,0,0,1,1,0
715,0,0,0,0,0
716,0,0,0,1,1
717,0,0,0,1,0
718,0,0,0,0,0
719,0,1,0,1,1
720,0,0,0,1,1
721,0,1,0,1,1
722,0,0,0,1,0
723,1,0,0,1,0
724,0,0,0,0,0
725,0,0,0,1,1
726,1,0,0,0,0
727,0,0,0,1,1
728,1,0,0,0,1
729,1,0,0,1,0
730,1,0,0,0,0
731,0,0,0,1,1
732,0,0,0,0,1
733,0,0,0,1,0
734,0,0,1,1,0
735,0,0,0,1,1
736,0,0,0,1,1
737,0,0,0,0,1
738,0,0,0,1,0
739,0,0,0,1,1
740,1,0,0,0,0
741,0,0,0,1,1
742,0,1,0,1,1
743,0,1,0,1,1
744,0,0,0,1,1
745,0,0,0,1,0
746,1,0,0,1,0
747,0,0,0,1,0
748,0,0,0,1,1
749,1,0,0,1,0
750,0,1,0,0,0
751,0,0,0,1,1
752,1,0,0,1,0
753,0,0,0,0,1
754,0,1,0,1,1
755,0,0,0,1,1
756,0,0,0,0,1
757,0,1,0,1,1
758,0,0,0,0,0
759,0,0,0,0,1
760,0,1,0,1,1
761,0,0,0,1,1
762,1,0,0,0,1
763,0,0,0,1,0
764,0,0,0,1,1
765,0,0,0,1,0
766,0,1,1,0,0
767,0,0,0,1,1
768,0,0,0,1,1
769,0,0,0,1,0
770,0,1,0,1,0
771,0,0,0,0,0
772,0,0,0,1,1
773,0,0,0,1,0
774,0,0,0,1,0
775,0,1,0,1,1
776,0,1,0,1,1
777,0,0,0,1,0
778,0,0,0,1,1
779,0,1,0,1,1
780,0,1,0,1,1
781,0,1,0,1,1
782,0,1,0,1,1
783,0,0,0,1,1
784,0,0,0,1,0
785,0,0,0,1,0
786,0,0,0,0,1
787,0,0,1,1,0
788,0,0,0,0,1
789,0,0,0,0,0
790,0,0,1,1,1
791,0,0,0,1,0
792,0,0,0,1,1
793,0,0,0,1,1
794,0,1,0,1,1
795,0,0,1,1,0
796,0,0,0,1,1
797,0,0,0,0,1
798,0,1,0,1,0
799,0,0,1,0,1
800,0,0,1,1,0
801,0,0,1,1,1
802,0,0,0,1,0
803,0,0,0,1,1
804,1,0,0,1,0
805,0,0,0,1,1
806,0,1,0,1,1
807,0,0,0,1,1
808,0,0,0,1,0
809,0,0,0,1,1
810,0,1,0,0,1
811,0,0,0,0,0
812,0,0,1,1,0
813,1,0,0,0,0
814,0,0,0,1,1
815,1,0,0,1,1
816,0,0,0,0,0
817,1,0,0,1,0
818,0,1,0,1,1
819,0,0,0,1,0
820,0,0,1,0,0
821,0,0,0,0,0
822,0,0,0,1,1
823,1,0,0,1,1
824,0,0,0,1,1
825,0,0,0,1,0
826,0,0,0,0,0
827,0,0,0,0,0
828,0,0,0,1,1
829,0,0,0,1,1
830,0,0,0,1,1
831,0,0,1,1,0
832,0,0,1,1,1
833,1,0,0,1,1
834,0,0,1,0,1
835,0,1,0,1,0
836,0,0,0,1,0
837,0,0,0,1,0
838,0,0,0,1,1
839,0,0,0,1,1
840,1,0,0,0,1
841,0,0,0,1,0
842,0,0,0,1,0
843,0,0,0,0,1
844,0,0,0,1,0
845,0,0,0,1,1
846,0,0,0,1,0
847,0,0,0,1,1
848,0,0,0,0,0
849,0,0,0,1,1
850,0,0,0,1,1
851,0,1,0,1,0
852,1,0,0,1,1
853,0,0,0,1,1
854,0,0,0,1,1
855,0,0,0,1,0
856,0,0,0,1,1
857,0,0,0,0,0
858,0,0,0,0,1
859,0,0,0,1,0
860,0,0,0,1,1
861,0,0,0,1,0
862,0,1,0,1,1
863,0,1,0,1,1
864,0,0,0,0,1
865,0,0,0,1,1
866,0,0,0,1,0
867,0,1,0,1,1
868,1,1,0,0,1
869,0,0,0,1,1
870,1,0,0,1,0
871,0,0,0,1,0
872,0,0,0,1,0
873,0,0,0,1,1
874,0,0,1,1,0
875,0,1,0,1,0
876,0,0,0,1,1
877,0,1,0,1,1
878,1,0,0,1,1
879,0,0,0,1,1
880,0,0,0,1,1
881,0,1,0,1,1
882,0,0,0,1,0
883,0,0,0,1,1
884,0,1,0,1,1
885,0,0,0,0,0
886,0,0,0,1,1
887,0,1,0,1,1
888,0,1,0,1,1
889,0,0,0,0,1
890,0,1,0,1,1
891,0,0,0,1,0
892,0,0,0,1,1
893,0,0,0,0,1
894,0,0,0,1,0
895,0,1,0,1,1
896,0,1,0,1,1
897,0,0,0,0,0
898,0,0,0,1,1
899,0,0,0,1,1
900,0,0,0,1,0
901,0,1,0,1,1
902,0,0,0,1,0
903,0,0,0,0,1
904,0,0,0,0,0
905,0,1,0,1,1
906,0,0,0,1,0
907,0,0,0,1,0
908,0,0,0,0,1
909,0,1,0,1,1
910,0,0,0,0,0
911,0,0,1,1,1
912,0,0,1,0,0
913,0,0,0,0,0
914,0,1,0,1,1
915,0,0,1,1,0
916,0,0,0,1,1
917,0,0,0,1,0
918,0,0,1,0,1
919,0,0,0,0,1
920,0,0,1,1,0
921,0,0,0,0,0
922,0,0,0,0,1
923,0,0,0,1,0
924,0,1,0,1,0
925,0,1,0,1,1
926,0,0,0,1,1
927,0,0,0,1,0
928,0,0,0,1,1
929,0,0,0,0,0
930,0,1,0,1,0
931,0,0,0,1,0
932,0,0,0,1,1
933,0,0,0,0,1
934,0,0,0,1,1
935,0,0,0,1,0
936,0,0,1,1,1
937,0,1,0,1,1
938,0,1,0,1,0
939,0,1,0,1,1
940,0,0,0,1,0
941,0,1,0,1,0
942,0,0,1,1,1
943,0,0,1,1,1
944,0,1,0,1,1
945,0,1,0,1,1
946,0,0,1,0,0
947,0,0,0,1,0
948,0,0,0,1,0
949,0,0,0,1,1
950,0,1,0,1,1
951,0,0,0,1,0
952,0,0,0,0,0
953,0,0,0,0,0
954,1,0,0,1,0
955,0,0,0,0,0
956,0,1,0,1,0
957,0,1,0,0,1
958,0,0,0,1,0
959,0,0,0,1,1
960,0,0,0,1,1
961,0,0,1,1,0
962,0,0,0,1,0
963,0,0,0,0,0
964,0,0,0,1,1
965,0,0,1,1,0
966,0,0,0,0,0
967,0,0,0,0,1
968,0,0,0,0,0
969,0,1,0,1,0
970,0,0,0,0,1
971,0,0,0,1,0
972,0,0,0,1,0
973,0,0,0,1,0
974,0,0,0,1,0
975,1,0,0,1,1
976,0,0,0,0,0
977,0,0,0,0,0
978,1,0,0,1,0
979,1,0,0,0,0
980,0,0,0,1,0
981,0,1,0,1,0
982,0,0,0,0,1
983,0,0,0,0,1
984,0,0,0,0,0
985,0,0,1,1,1
986,0,0,0,1,0
987,0,0,0,1,0
988,0,1,0,1,1
989,0,0,0,1,1
990,0,0,0,1,1
991,0,0,0,0,1
992,0,0,0,1,1
993,0,1,0,1,0
994,0,0,0,1,1
995,0,0,0,0,1
996,1,0,0,0,1
997,0,0,0,0,0
998,0,0,0,1,0
999,0,0,1,1,0
1000,0,0,0,1,0
1001,0,0,0,0,1
1002,0,0,1,0,0
1003,1,0,0,1,1
1004,0,1,0,1,0
1005,0,1,0,1,1
1006,0,0,0,0,1
1007,0,1,0,0,1
1008,0,0,0,1,1
1009,0,0,0,1,0
1010,0,0,0,1,0
1011,0,1,1,1,0
1012,1,0,0,0,1
1013,0,0,0,1,1
1014,0,0,0,1,1
1015,0,0,1,0,0
1016,0,0,0,1,0
1017,0,0,0,0,1
1018,0,0,0,1,1
1019,0,1,0,1,1
1020,0,0,0,1,1
1021,0,0,0,1,1
1022,0,0,0,0,1
1023,0,0,1,1,1
1024,1,0,0,0,0
1025,0,0,0,0,1
1026,0,0,0,1,1
1027,0,0,0,1,1
1028,0,1,0,1,0
1029,0,0,0,1,1
1030,0,0,0,0,1
1031,0,0,0,1,0
1032,1,0,0,1,0
1033,0,0,0,1,1
1034,0,1,0,1,1
1035,0,0,0,1,0
1036,0,0,0,1,1
1037,0,0,0,0,0
1038,0,1,0,1,1
1039,0,1,0,1,1
1040,0,0,0,1,0
1041,0,0,1,0,0
1042,0,0,1,0,0
1043,0,0,0,0,0
1044,0,0,0,1,1
1045,0,1,0,1,1
1046,0,0,0,1,0
1047,0,1,0,1,1
1048,0,1,0,1,1
1049,0,0,0,1,1
1050,0,0,1,1,0
1051,0,0,0,0,0
1052,0,0,1,0,1
1053,1,1,0,0,1
1054,0,0,1,1,0
1055,0,1,0,1,1
1056,0,0,0,0,0
1057,0,1,1,1,1
1058,0,0,0,0,1
1059,0,0,0,1,1
1060,0,1,0,1,1
1061,0,0,0,0,1
1062,0,0,0,1,1
1063,0,1,0,1,1
1064,0,0,0,1,0
1065,0,1,0,1,1
1066,0,1,0,1,1
1067,0,0,0,0,1
1068,0,0,1,1,1
1069,0,0,0,1,1
1070,0,0,0,0,1
1071,1,0,0,1,1
1072,0,1,0,1,1
1073,0,0,0,0,0
1074,0,0,0,0,1
1075,0,1,0,1,1
1076,1,0,1,1,0
1077,0,1,0,1,1
1078,1,0,0,1,0
1079,0,0,0,1,1
1080,1,0,0,1,0
1081,0,0,0,0,0
1082,1,0,1,1,1
1083,0,0,0,1,0
1084,0,0,0,0,1
1085,0,1,0,0,0
1086,0,0,0,0,1
1087,0,0,0,0,0
1088,0,0,1,1,0
1089,0,0,0,1,0
1090,1,0,0,0,1
1091,0,0,0,1,1
1092,0,0,0,1,0
1093,0,0,0,1,1
1094,0,0,0,0,1
1095,0,0,0,1,1
1096,1,0,0,1,1
1097,0,0,0,1,0
1098,0,0,0,1,1
1099,0,0,0,1,0
1100,0,0,0,1,1
1101,0,0,0,0,0
1102,0,0,0,1,1
1103,0,0,1,1,1
1104,0,0,0,0,0
1105,0,1,0,1,0
1106,0,0,0,1,0
1107,0,0,0,1,1
1108,0,0,1,0,0
1109,0,0,0,1,1
1110,0,0,0,1,0
1111,0,0,1,0,0
1112,0,0,0,1,1
1113,0,0,1,1,0
1114,0,0,0,0,1
1115,0,0,0,0,1
1116,0,0,0,1,1
1117,1,0,0,1,1
1118,0,1,0,1,1
1119,0,0,0,0,1
1120,0,0,0,1,0
1121,0,0,1,1,0
1122,0,0,0,0,0
1123,1,0,0,1,0
1124,0,0,0,1,0
1125,1,0,0,1,0
1126,0,0,0,1,1
1127,1,0,1,1,0
1128,0,0,0,1,1
1129,0,1,0,1,1
1130,0,0,1,1,1
1131,0,1,0,0,0
1132,0,1,0,1,1
1133,1,0,0,0,0
1134,0,0,1,1,1
1135,0,0,1,1,1
1136,1,0,0,1,1
1137,0,1,0,1,1
1138,0,1,0,1,1
1139,0,1,0,1,1
1140,0,0,0,1,0
1141,0,0,0,1,0
1142,0,0,1,1,0
1143,0,1,0,1,1
1144,0,0,0,1,0
1145,0,0,0,1,1
1146,0,0,1,1,1
1147,0,1,0,1,1
1148,0,1,0,1,1
1149,0,1,0,1,1
1150,1,0,1,1,0
1151,1,0,0,1,0
1152,0,1,0,1,0
